id,key,english,thai,source_file,source_line,namespace,category,context,status,runtime_role,thai_signal,protected_reason,protected_terms,locked_spans,russian,notes,english_hash,classification_version,classification_source
entities:Ability_PuppetMaster2_description_simple,Ability_PuppetMaster2_description_simple,"Force an enemy unit to attack any nearby unit for ^o{2,2.5,3,3.5} seconds^*.\n\nWill ^oprioritize enemy heroes and units^* first as targets of the attack. ^oPuppet Show^* remains ^oactive^* even after the initial force-attacked target dies.","ทำให้เป้าหมาย ^oไม่สามารถ ควบคุม การโจมตีได้ เป็นเวลา {2,2.5,3,3.5} วินาที^* โดยจะ โจมตียูนิต ที่อยู่ใกล้ๆ ตัว\n\nจะทำการ โจมตียูนิต ที่อยู่ใกล้สุด เป็นอันดับแรก แต่หากเป้าหมาย ที่โจมตีตาย, จะสิ้นสุด ผลของสกิล",stringtables/entities_en.str,8185,entities,ability_description,Gameplay description,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,['Puppet Show'],"[{'canonical_text': 'Puppet Show', 'type': 'ABILITY', 'source_start': 157, 'source_end': 168, 'visible_start': 147, 'visible_end': 158, 'case_policy': 'EXACT', 'markup_prefix': '^o', 'markup_suffix': '^*'}]","Заставляет выбранного врага атаковать ближайшего юнита в течение ^o{2,2.5,3,3.5} с^*.\n\nЦель ^oсначала выбирает вражеских героев и юнитов^*. ^oPuppet Show^* остаётся ^oактивной^*, даже если первая принудительно атакованная цель погибает.",,4976e6b28eb4ab5fba7967cf42793fe87ed29004df835058f4f8196dd8ba0de3,3,AUTO
entities:Ability_PuppetMaster2_effect_header,Ability_PuppetMaster2_effect_header,Crazy Puppet Effect(s),ผลของสกิล Puppet Show:,stringtables/entities_en.str,8186,entities,ability_description,Gameplay description,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,[],[],Сумасшедший кукольный эффект(ы),,34df2ad0dca1d7feb6996768fbfa71cb5694d980da8efb0bcb43732fb349173c,3,AUTO
entities:Ability_PuppetMaster2_IMPACT_effect,Ability_PuppetMaster2_IMPACT_effect,"Applies Crazy Puppet to target for {2,2.5,3,3.5} seconds. Any unit with Crazy Puppet active on them will be forced to attack enemy heroes first, then enemy creeps, then all units last.\n\nIf target comes within a 400 radius of any unit while Crazy Puppet is active, it will be forced to attack that target until Crazy Puppet wears off. Puppet Show remains active even after the initial force-attacked target dies.","สร้างหุ่น Crazy Puppet ใส่เป้าหมาย เป็นเวลา {2,2.5,3,3.5} วินาที. ใครก็ตาม ที่โดน Crazy Puppet ชักใยอยู่ จะควบคุม ตัวเองไม่ได้ และจะโจมตี ฮีโร่ของศัตรูก่อน เป็นอันดับแรก, ต่อด้วยครีบของศัตรู, และยูนิตอื่นๆ ต่อไป.\n\nหากมีใคร เข้ามาใกล้ คนที่ถูก Crazy Puppet ชักใย ในระยะ {250,300,350,400} , มันจะโจมตี ยูนิตนั้น จนกว่าจะหมด ผลของสกิล.\n\nหากเป้าหมาย ที่ถูกโจมตีตาย, ผลของสกิล ก็จะหายไป",stringtables/entities_en.str,8187,entities,ability_description,Gameplay description,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,['Puppet Show'],"[{'canonical_text': 'Puppet Show', 'type': 'ABILITY', 'source_start': 336, 'source_end': 347, 'visible_start': 336, 'visible_end': 347, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}]","Применяет Crazy Puppet к цели {2,2.5,3,3.5} секунды. Любой юнит с активной Crazy Puppet будет вынужден сначала атаковать вражеских героев, затем вражеских крипов, а затем всех юнитов.\n\nЕсли цель находится в радиусе 400 от любого юнита, пока активен Crazy Puppet, он будет вынужден атаковать эту цель, пока Crazy Puppet не перестанет действовать. Puppet Show остается активным даже после того, как первоначальная цель, подвергшаяся силовой атаке, умирает.",,df8ed74b39b90e0a3916cd2befa6d3902795832574242aaea991f6cd638052cb,3,AUTO
entities:Ability_PuppetMaster2_tooltip_flavor,Ability_PuppetMaster2_tooltip_flavor,Fight for my amusement!,ต่อสู้เพื่อความบันเทิงของฉัน!,stringtables/entities_en.str,8188,entities,ability_description,Gameplay description,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,[],[],Сражайся ради моего развлечения!,,1bf90a795133860e49d4cd110a01fe434f35d96abb9d2435d3bc7f657eb00a50,3,AUTO
entities:State_PuppetMaster_Ability2_FRAME_effect,State_PuppetMaster_Ability2_FRAME_effect,Forced to attack closest unit in a 400 radius\nAll attacks are non-lethal,บังคับให้ โจมตี ยูนิต ที่อยู่ใกล้ที่สุด ในระยะ 400 หน่วย\nการโจมตี ทั้งหมดนี้ ไม่ทำให้ถึงชีวิต,stringtables/entities_en.str,8191,entities,state_effect_description,User-visible state/effect explanation,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,[],[],,,32fd994b2482e88bdac688a115b7426daf416e37a64e88e3b08bb1331103357e,3,AUTO
entities:State_PuppetMaster_Ability2_Expire_name,State_PuppetMaster_Ability2_Expire_name,Crazy Puppet,Crazy Puppet,stringtables/entities_en.str,8194,entities,state_status_label,User-visible gameplay state/status label,TRANSLATE,DISPLAY_TEXT,SAME_AS_ENGLISH,,[],[],,,41300762c5194a9f9ae39e5d3e17c039a3d4aa473e8ed6570deb9bb7531789fe,3,AUTO
entities:State_PuppetMaster_Ability2_Expire_FRAME_effect,State_PuppetMaster_Ability2_Expire_FRAME_effect,Forced to attack closest unit in a 400 radius\nAll attacks are non-lethal,บังคับให้ โจมตี ยูนิต ที่อยู่ใกล้ที่สุด ในระยะ 400 หน่วย\nการโจมตี ทั้งหมดนี้ ไม่ทำให้ถึงชีวิต,stringtables/entities_en.str,8195,entities,state_effect_description,User-visible state/effect explanation,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,[],[],,,32fd994b2482e88bdac688a115b7426daf416e37a64e88e3b08bb1331103357e,3,AUTO
entities:Ability_PuppetMaster3_name,Ability_PuppetMaster3_name,Whiplash,Whiplash,stringtables/entities_en.str,8198,entities,ability_name,Ability display name or named variant,KEEP_EN,DISPLAY_TEXT,SAME_AS_ENGLISH,Ability names stay English,[],[],Whiplash,,49e26124a3db5d482a83344149a342af28a4f39e56d39e688e9cb3a9fbfc6fc2,3,AUTO
entities:Ability_PuppetMaster3_description,Ability_PuppetMaster3_description,"Imbuing his attack with his magical Puppet Strings, the Puppet Master is able to increase his base damage and unleash devastating attacks that damage multiple enemies.",เพิ่มพลัง การโจมตีของเขา ด้วยเวทย์มนต์ แห่งหุ่นชัก ทำให้ Puppet Master มีการโจมตี ที่สูงขึ้น และทำลายล้าง ศัตรูของเค้า ด้วยความเสียหาย อันรุนแรง,stringtables/entities_en.str,8199,entities,ability_description,Gameplay description,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,['Puppet Master'],"[{'canonical_text': 'Puppet Master', 'type': 'HERO', 'source_start': 56, 'source_end': 69, 'visible_start': 56, 'visible_end': 69, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': ''}]","Наполняя свою атаку магическими Струнами Марионетки, Puppet Master способен увеличивать свой базовый урон и наносить разрушительные атаки, наносящие урон нескольким врагам.",,bcf70e71503bee9dfc0d7afa64eb8932abb3eacf957461939d184165b4d91975,3,AUTO
entities:Ability_PuppetMaster3_description_simple,Ability_PuppetMaster3_description_simple,"Grants every ^o4th Attack^* a ^o{1.5,1.75,2,2.25}x Critical Strike^* with ^o{25,50,75,100}% Splash Damage^*.\n\nNot attacking for ^o{12,10,8,6} seconds^* removes 1 charge on the skill, reducing the number of attacks to proc the next ^oWhiplash^* instance.","เป็นสกิลติดตัว ทำให้ ทุกๆ การโจมตีครบ 4 ครั้ง ^oจะสร้างความ เสียหายแบบคริติคอล {1.5,1.75,2,2.25} เท่า^* และยัง ^oกระจาย ความเสียหายอีก {25,50,70,100}%^*  ติดตัวเพิ่มn\nหากไม่โจมตี เป็นเวลา {12,10,8,6} วินาที ชาร์จจะลดลง 1 ชาร์จ",stringtables/entities_en.str,8200,entities,ability_description,Gameplay description,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,"['Critical Strike', 'Whiplash']","[{'canonical_text': 'Critical Strike', 'type': 'ABILITY', 'source_start': 51, 'source_end': 66, 'visible_start': 45, 'visible_end': 60, 'case_policy': 'EXACT', 'markup_prefix': '', 'markup_suffix': '^*'}, {'canonical_text': 'Whiplash', 'type': 'ABILITY', 'source_start': 235, 'source_end': 243, 'visible_start': 217, 'visible_end': 225, 'case_policy': 'EXACT', 'markup_prefix': '^o', 'markup_suffix': '^*'}]","Предоставляет каждые ^o4-я атака^* а ^o{1.5,1.75,2,2.25}х Critical Strike^* с ^o{25,50,75,100}% урона от брызг^*.\n\nНе нападая за ^o{12,10,8,6} секунды^* снимает 1 заряд умения, уменьшая количество атак для срабатывания следующего ^oWhiplash^* экземпляр.",,492e661dd1135bb52d3791d83b4bfb7dd676bb05b4d9f299f6b7335f86f9fc2f,3,AUTO
entities:Ability_PuppetMaster3_ATTACK_IMPACT_effect,Ability_PuppetMaster3_ATTACK_IMPACT_effect,"Starts with 4 charges. On attack, removes a charge. When only one charge remains, the next attack will have a 100% chance to deal a {1.5,1.75,2,2.25}x critical strike and apply {25,50,75,100}% splash damage in radius of 150 and charges are reset to 4.\n\nNot attacking for {12,10,8,6} seconds will remove a charge.","เริ่มต้นด้วย 4 ชาร์จ การโจมตีแต่ละครั้งจะใช้หนึ่งชาร์จ เมื่อเหลือเพียงหนึ่งชาร์จ การโจมตีครั้งถัดไปจะมีโอกาส 100% ที่จะสร้างคริติคอล {1.5,1.75,2,2.25} เท่าและความเสียหายกระจาย {25,50,75,100}% ในรัศมี 150 หน่วย จากนั้นรีเซ็ตเป็น 4 ชาร์จ\n\nการไม่โจมตีเป็นเวลา {12,10,8,6} วินาทีจะใช้หนึ่งชาร์จ",stringtables/entities_en.str,8201,entities,ability_description,Gameplay description,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,[],[],"Начинается с 4 зарядов. При атаке снимает заряд. Когда останется только один заряд, следующая атака будет иметь 100% шанс нанести {1.5,1.75,2,2.25}x критический удар и применить {25,50,75,100}% урона от брызг в радиусе 150, а заряды сбрасываются до 4.\n\nНе нападая за {12,10,8,6} секунды снимут заряд.",,3009e96d14d05a0e86f973a14892708c5255dc0c043c223335f81a675c6baf67,3,AUTO
entities:Ability_PuppetMaster3_tooltip_flavor,Ability_PuppetMaster3_tooltip_flavor,I'm feeling a bit strung out.,ฉันรู้สึกตึงเครียดนิดหน่อย,stringtables/entities_en.str,8202,entities,ability_description,Gameplay description,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,[],[],Я чувствую себя немного натянутым.,,85fd6505fe5fbd40596451f14e73e6e7cc1dec1912404a12961f542a08a418d0,3,AUTO
